【实时弹幕】,1655705865446,2022-06-20 14:17:45,Zhj0508,OK
【主播弹幕】,1655705871220,2022-06-20 14:17:51,主播,1-78直播间满减券300-210，实付满69整点抽奖！！！
【主播弹幕】,1655705876289,2022-06-20 14:17:56,主播,1-78直播间满减券300-210，实付满69整点抽奖！！！
【主播弹幕】,1655705884144,2022-06-20 14:18:04,主播,1-78直播间满减券300-210，实付满69整点抽奖！！！
【用户领券】,1655705917384,2022-06-20 14:18:37,Zhj0508,
【主播正在讲解】,1655705945698,2022-06-20 14:19:05,主播,36号
【主播弹幕】,1655705945715,2022-06-20 14:19:05,主播,正在讲解36号宝贝
【主播开始讲解】,1655705945771,2022-06-20 14:19:05,主播,36
【用户正在购买】,1655705954766,2022-06-20 14:19:14,jd_735e9b47726b9,91号
【主播结束讲解】,1655706014833,2022-06-20 14:20:14,主播,36
【用户领券】,1655706023491,2022-06-20 14:20:23,朕老狠了,领取了满199减130元券
【用户正在购买】,1655706033893,2022-06-20 14:20:33,朕老狠了,124号
【主播弹幕】,1655706053429,2022-06-20 14:20:53,主播,1-78直播间满减券300-210，实付满69整点抽奖！！！
【主播弹幕】,1655706059199,2022-06-20 14:20:59,主播,1-78直播间满减券300-210，实付满69整点抽奖！！！
【用户正在购买】,1655706083903,2022-06-20 14:21:23,jd_MoyPrrrbmtBu,108号
【主播弹幕】,1655706089240,2022-06-20 14:21:29,主播,1-78直播间满减券300-210，实付满69整点抽奖！！！
【主播弹幕】,1655706120832,2022-06-20 14:22:00,主播,1-78直播间满减券300-210，实付满69整点抽奖！！！
【用户正在购买】,1655706128062,2022-06-20 14:22:08,jd_MoyPrrrbmtBu,121号
【主播弹幕】,1655706135695,2022-06-20 14:22:15,主播,1-78直播间满减券300-210，实付满69整点抽奖！！！
【用户正在购买】,1655706203487,2022-06-20 14:23:23,jd_MoyPrrrbmtBu,131号
【用户正在购买】,1655706239717,2022-06-20 14:23:59,温柔不过时,123号
【主播弹幕】,1655706259197,2022-06-20 14:24:19,主播,1-78直播间满减券300-210，实付满69整点抽奖！！！
【主播弹幕】,1655706304980,2022-06-20 14:25:04,主播,1-78直播间满减券300-210，实付满69整点抽奖！！！
【主播弹幕】,1655706374536,2022-06-20 14:26:14,主播,1-78直播间满减券300-210，实付满69整点抽奖！！！
【主播弹幕】,1655706433923,2022-06-20 14:27:13,主播,1-78直播间满减券300-210，实付满69整点抽奖！！！
【用户分享直播间】,1655706465966,2022-06-20 14:27:45,我是谁我说
【主播正在讲解】,1655706474764,2022-06-20 14:27:54,主播,83号
【主播弹幕】,1655706474777,2022-06-20 14:27:54,主播,正在讲解83号宝贝
【主播开始讲解】,1655706474936,2022-06-20 14:27:54,主播,83
【主播结束讲解】,1655706496466,2022-06-20 14:28:16,主播,83
【主播正在讲解】,1655706503177,2022-06-20 14:28:23,主播,83号
【主播弹幕】,1655706503190,2022-06-20 14:28:23,主播,正在讲解83号宝贝
【主播开始讲解】,1655706503218,2022-06-20 14:28:23,主播,83
【用户正在购买】,1655706571843,2022-06-20 14:29:31,夢憶戀,104号
【主播结束讲解】,1655706598389,2022-06-20 14:29:58,主播,83
【用户正在购买】,1655706664524,2022-06-20 14:31:04,jd_vvsYdPUCtmjO,128号
【用户正在购买】,1655706692264,2022-06-20 14:31:32,jd_vvsYdPUCtmjO,128号
【用户正在购买】,1655706694111,2022-06-20 14:31:34,jd_185386jrf,14号
【用户正在购买】,1655706707089,2022-06-20 14:31:47,jd_40932d791a7b1,92号
【用户加入购物车】,1655706734477,2022-06-20 14:32:14,Zhj0508,115号
【用户加入购物车】,1655706739484,2022-06-20 14:32:19,Zhj0508,110号
【主播弹幕】,1655706748951,2022-06-20 14:32:28,主播,1-78直播间满减券300-210，实付满69整点抽奖！！！
【主播弹幕】,1655706750962,2022-06-20 14:32:30,主播,1-78直播间满减券300-210，实付满69整点抽奖！！！
【用户加入购物车】,1655706756721,2022-06-20 14:32:36,Zhj0508,93号
【用户加入购物车】,1655706763730,2022-06-20 14:32:43,Zhj0508,90号
【用户正在购买】,1655706767534,2022-06-20 14:32:47,jd_151006wfk,131号
【用户正在购买】,1655706812953,2022-06-20 14:33:32,jd_GHAPoOtbbMdl,117号
【主播弹幕】,1655706854394,2022-06-20 14:34:14,主播,1-78直播间满减券300-210，实付满69整点抽奖！！！
【用户正在购买】,1655707054569,2022-06-20 14:37:34,yy_vivian,95号
【用户正在购买】,1655707203909,2022-06-20 14:40:03,hi阿hi阿high啊,47号
【主播弹幕】,1655707292824,2022-06-20 14:41:32,主播,1-78直播间满减券300-210，实付满69整点抽奖！！！
【主播弹幕】,1655707339786,2022-06-20 14:42:19,主播,1-78直播间满减券300-210，实付满69整点抽奖！！！
【主播弹幕】,1655707341265,2022-06-20 14:42:21,主播,1-78直播间满减券300-210，实付满69整点抽奖！！！
【主播弹幕】,1655707342870,2022-06-20 14:42:22,主播,1-78直播间满减券300-210，实付满69整点抽奖！！！
【主播正在讲解】,1655707394043,2022-06-20 14:43:14,主播,84号
