【用户正在购买】,1657768265612,2022-07-14 11:11:05,jd_LRzpOdRrnnRO,100号
【用户正在购买】,1657768282004,2022-07-14 11:11:22,jd_159038fcu,130号
【用户正在购买】,1657768356052,2022-07-14 11:12:36,jd_159038fcu,130号
【用户领券】,1657768381798,2022-07-14 11:13:01,jd_152219udd,领取了一张优惠券
【用户领券】,1657768383481,2022-07-14 11:13:03,jd_152219udd,领取了一张优惠券
【用户正在购买】,1657768397082,2022-07-14 11:13:17,jd_152219udd,129号
【用户领券】,1657768465909,2022-07-14 11:14:25,jd_6591792e3a143,领取了满199减130元券
【用户正在购买】,1657768473327,2022-07-14 11:14:33,jd_152219udd,121号
【用户加入购物车】,1657768510830,2022-07-14 11:15:10,jd_6591792e3a143,98号
【用户正在购买】,1657768703055,2022-07-14 11:18:23,jd_6591792e3a143,98号
【主播推送商品】,1657768796738,2022-07-14 11:19:56,主播,122号
【主播正在讲解】,1657768805428,2022-07-14 11:20:05,主播,122号
【主播弹幕】,1657768805441,2022-07-14 11:20:05,主播,正在讲解122号宝贝
【主播开始讲解】,1657768805558,2022-07-14 11:20:05,主播,122
【用户正在购买】,1657768815865,2022-07-14 11:20:15,u_wn7hp8vitppr,122号
【实时弹幕】,1657768845173,2022-07-14 11:20:45,jd_6591792e3a143,领了199—130券怎么用
【主播结束讲解】,1657768875898,2022-07-14 11:21:15,主播,122
【实时弹幕】,1657768995299,2022-07-14 11:23:15,jd_6591792e3a143,山楂片208克在满减范围内吗
【用户领券】,1657769374716,2022-07-14 11:29:34,jd_GXYRkDePIpwg,领取了满199减130元券
【用户加入购物车】,1657769378385,2022-07-14 11:29:38,jd_GXYRkDePIpwg,113号
【用户加入购物车】,1657769389680,2022-07-14 11:29:49,jd_GXYRkDePIpwg,130号
【用户正在购买】,1657769409877,2022-07-14 11:30:09,u_swip2zr6f84p,130号
【用户正在购买】,1657769416965,2022-07-14 11:30:16,jd_GXYRkDePIpwg,113号
【主播推送商品】,1657769505232,2022-07-14 11:31:45,主播,120号
【主播正在讲解】,1657769511817,2022-07-14 11:31:51,主播,120号
【主播弹幕】,1657769511831,2022-07-14 11:31:51,主播,正在讲解120号宝贝
【主播开始讲解】,1657769511858,2022-07-14 11:31:51,主播,120
【用户正在购买】,1657769522192,2022-07-14 11:32:02,rongrong_2009,120号
【用户正在购买】,1657769522481,2022-07-14 11:32:02,u_swip2zr6f84p,130号
【用户正在购买】,1657769553430,2022-07-14 11:32:33,jd_YaTwMLqUuaDI,128号
【主播结束讲解】,1657769582841,2022-07-14 11:33:02,主播,120
【用户加入购物车】,1657769842651,2022-07-14 11:37:22,jd_178542arfn,130号
【主播推送商品】,1657770289451,2022-07-14 11:44:49,主播,119号
【主播正在讲解】,1657770294869,2022-07-14 11:44:54,主播,119号
【主播弹幕】,1657770294882,2022-07-14 11:44:54,主播,正在讲解119号宝贝
