【实时弹幕】,1663914826781,2022-09-23 14:33:46,jd_aGRLhfUFVpxR,领券下单更优惠
【主播推送商品】,1663914833183,2022-09-23 14:33:53,主播,120号
【主播推送商品】,1663914836623,2022-09-23 14:33:56,主播,120号
【主播推送商品】,1663914842516,2022-09-23 14:34:02,主播,120号
【实时弹幕】,1663914849335,2022-09-23 14:34:09,jd_emdPmpFPFhDQ,领券下单更优惠
【实时弹幕】,1663914849680,2022-09-23 14:34:09,jd_133600bct,领券下单更优惠
【主播推送商品】,1663914893351,2022-09-23 14:34:53,主播,120号
【主播推送商品】,1663914897949,2022-09-23 14:34:57,主播,120号
【主播推送商品】,1663914906928,2022-09-23 14:35:06,主播,120号
【主播推送商品】,1663914912731,2022-09-23 14:35:12,主播,120号
【主播推送商品】,1663914913945,2022-09-23 14:35:13,主播,120号
【主播推送商品】,1663914919408,2022-09-23 14:35:19,主播,120号
【主播推送商品】,1663914938907,2022-09-23 14:35:38,主播,120号
【用户领券】,1663914949640,2022-09-23 14:35:49,jd_emdPmpFPFhDQ,领取了满169减50元券
【主播推送商品】,1663914957965,2022-09-23 14:35:57,主播,120号
【实时弹幕】,1663914958170,2022-09-23 14:35:58,Yangjiahou,领券下单更优惠
【实时弹幕】,1663914962625,2022-09-23 14:36:02,jd136412gqu,领券下单更优惠
【主播推送商品】,1663914976053,2022-09-23 14:36:16,主播,120号
【主播推送商品】,1663914983534,2022-09-23 14:36:23,主播,120号
【主播推送商品】,1663914987507,2022-09-23 14:36:27,主播,120号
【实时弹幕】,1663914993148,2022-09-23 14:36:33,u_y7pyzualrsaj,领券下单更优惠
【主播推送商品】,1663914998148,2022-09-23 14:36:38,主播,120号
【实时弹幕】,1663914999313,2022-09-23 14:36:39,jd_3513390,领券下单更优惠
【主播推送商品】,1663915000788,2022-09-23 14:36:40,主播,120号
【主播推送商品】,1663915008612,2022-09-23 14:36:48,主播,120号
【实时弹幕】,1663915012692,2022-09-23 14:36:52,fawvw126,领券下单更优惠
【用户关注】,1663915012759,2022-09-23 14:36:52,fawvw126
【用户正在购买】,1663915019173,2022-09-23 14:36:59,13914447152,120号
【用户正在购买】,1663915040815,2022-09-23 14:37:20,jd_7fea2af4f15f2,80号
【主播发优惠券】,1663915041198,2022-09-23 14:37:21,主播,200
【实时弹幕】,1663915042113,2022-09-23 14:37:22,niweiping60,领券下单更优惠
【用户关注】,1663915044446,2022-09-23 14:37:24,jd_bTTNqQBPgJbg
【主播推送商品】,1663915051159,2022-09-23 14:37:31,主播,140号
【实时弹幕】,1663915066616,2022-09-23 14:37:46,jd_rdaiuSLACrya,领券下单更优惠
【实时弹幕】,1663915066838,2022-09-23 14:37:46,月月鸟wjf,领券下单更优惠
【主播推送商品】,1663915069611,2022-09-23 14:37:49,主播,140号
【用户加入购物车】,1663915072174,2022-09-23 14:37:52,Yisq,Top
【主播推送商品】,1663915073356,2022-09-23 14:37:53,主播,140号
【用户正在购买】,1663915076399,2022-09-23 14:37:56,jd_emdPmpFPFhDQ,Top
【用户正在购买】,1663915081982,2022-09-23 14:38:01,陈晨521520,38号
【用户领券】,1663915091415,2022-09-23 14:38:11,jd_152219arlq,领取了满169减50元券
【主播推送商品】,1663915094036,2022-09-23 14:38:14,主播,140号
【实时弹幕】,1663915103457,2022-09-23 14:38:23,安之逸然hry,领券下单更优惠
【主播推送商品】,1663915114482,2022-09-23 14:38:34,主播,140号
【用户领券】,1663915114549,2022-09-23 14:38:34,jd_emdPmpFPFhDQ,领取了满300减210元券
【用户正在购买】,1663915114630,2022-09-23 14:38:34,jd_7fea2af4f15f2,80号
【用户加入购物车】,1663915121978,2022-09-23 14:38:41,jd_emdPmpFPFhDQ,Top
【用户加入购物车】,1663915126029,2022-09-23 14:38:46,陈晨521520,8号
【实时弹幕】,1663915128225,2022-09-23 14:38:48,jd_LcIvnumpTyjb,领券下单更优惠
【用户加入购物车】,1663915130550,2022-09-23 14:38:50,陈晨521520,10号
【实时弹幕】,1663915134815,2022-09-23 14:38:54,我不要完善昵称,领券下单更优惠
【主播推送商品】,1663915140558,2022-09-23 14:39:00,主播,140号
【实时弹幕】,1663915144439,2022-09-23 14:39:04,jd_133267slc,领券下单更优惠
【主播推送商品】,1663915144516,2022-09-23 14:39:04,主播,140号
【主播推送商品】,1663915147729,2022-09-23 14:39:07,主播,140号
【实时弹幕】,1663915148913,2022-09-23 14:39:08,u_o9fwc884wk88,领券下单更优惠
【用户关注】,1663915148991,2022-09-23 14:39:08,u_o9fwc884wk88
【主播推送商品】,1663915149440,2022-09-23 14:39:09,主播,140号
【实时弹幕】,1663915152108,2022-09-23 14:39:12,小折页_,领券下单更优惠
【用户加入购物车】,1663915155141,2022-09-23 14:39:15,陈晨521520,36号
【主播推送商品】,1663915155499,2022-09-23 14:39:15,主播,140号
【用户加入购物车】,1663915163842,2022-09-23 14:39:23,陈晨521520,40号
【用户加入购物车】,1663915168690,2022-09-23 14:39:28,陈晨521520,42号
【主播推送商品】,1663915169580,2022-09-23 14:39:29,主播,140号
【用户加入购物车】,1663915171662,2022-09-23 14:39:31,陈晨521520,44号
【实时弹幕】,1663915185453,2022-09-23 14:39:45,浩远宝贝,领券下单更优惠
【主播推送商品】,1663915190654,2022-09-23 14:39:50,主播,140号
【用户加入购物车】,1663915191720,2022-09-23 14:39:51,jd_emdPmpFPFhDQ,128号
【主播推送商品】,1663915193449,2022-09-23 14:39:53,主播,140号
【用户正在购买】,1663915203620,2022-09-23 14:40:03,陈晨521520,74号
【实时弹幕】,1663915207032,2022-09-23 14:40:07,jd_138957aul,领券下单更优惠
【主播推送商品】,1663915208436,2022-09-23 14:40:08,主播,140号
【用户正在购买】,1663915208843,2022-09-23 14:40:08,jd_44dcb7e0477e3,120号
【实时弹幕】,1663915215365,2022-09-23 14:40:15,u_w8tvfk4bqhcm,领券下单更优惠
【用户加入购物车】,1663915216842,2022-09-23 14:40:16,jd_44dcb7e0477e3,120号
【主播推送商品】,1663915218501,2022-09-23 14:40:18,主播,140号
【用户正在购买】,1663915223082,2022-09-23 14:40:23,陈晨521520,89号
【用户正在购买】,1663915229435,2022-09-23 14:40:29,jd_151974ohd,131号
【主播推送商品】,1663915229719,2022-09-23 14:40:29,主播,140号
【主播推送商品】,1663915232220,2022-09-23 14:40:32,主播,140号
【主播推送商品】,1663915236664,2022-09-23 14:40:36,主播,140号
【主播推送商品】,1663915255488,2022-09-23 14:40:55,主播,140号
【实时弹幕】,1663915259555,2022-09-23 14:40:59,u_481k6bdkstw6,领券下单更优惠
【主播推送商品】,1663915264347,2022-09-23 14:41:04,主播,140号
【用户加入购物车】,1663915268582,2022-09-23 14:41:08,jd_HGkUdEPyAQgu,116号
【主播推送商品】,1663915269773,2022-09-23 14:41:09,主播,140号
【实时弹幕】,1663915272237,2022-09-23 14:41:12,比茄多耳,领券下单更优惠
【主播推送商品】,1663915276436,2022-09-23 14:41:16,主播,140号
【主播推送商品】,1663915282129,2022-09-23 14:41:22,主播,140号
【主播推送商品】,1663915283293,2022-09-23 14:41:23,主播,140号
【主播推送商品】,1663915285879,2022-09-23 14:41:25,主播,140号
【主播推送商品】,1663915288062,2022-09-23 14:41:28,主播,140号
【主播推送商品】,1663915292356,2022-09-23 14:41:32,主播,140号
【用户加入购物车】,1663915292402,2022-09-23 14:41:32,jd_HGkUdEPyAQgu,120号
【主播推送商品】,1663915294054,2022-09-23 14:41:34,主播,140号
